Gmt time,Close,Volume,Open,High,Low
2023-04-15 00:00:00,30260.9,,30379.1,30322.9,30134.6
2023-04-14 00:00:00,30390.0,,30695.1,30586.5,30302.3
2023-04-13 00:00:00,30706.5,,30079.6,30836.8,30327.6
2023-04-12 00:00:00,30068.5,,29931.1,30153.7,29864.5
2023-04-11 00:00:00,29921.3,,30112.9,30327.6,29851.1
2023-04-10 00:00:00,30081.8,,28280.7,30375.1,29597.8
2023-04-09 00:00:00,28285.6,,28034.8,28422.1,28264.7
2023-04-08 00:00:00,28044.8,,28027.6,28086.2,27932.6
2023-04-07 00:00:00,28013.4,,28042.7,28048.9,27863.8
2023-04-06 00:00:00,28044.7,,28136.1,28102.5,27936.5
2023-04-05 00:00:00,28074.0,,28547.3,28173.5,27903.0
2023-04-04 00:00:00,28525.8,,27860.6,28744.4,28100.8
2023-04-03 00:00:00,27878.4,,27756.5,27945.8,27668.9
2023-04-02 00:00:00,27762.7,,28476.1,28194.7,27608.9
2023-04-01 00:00:00,28466.3,,28473.7,28795.1,28285.6
2023-03-31 00:00:00,28562.0,,28172.9,28795.1,28415.7
2023-03-30 00:00:00,28169.1,,28477.0,28353.3,27927.5
2023-03-29 00:00:00,28541.6,,27369.0,29160.4,28181.2
2023-03-28 00:00:00,27351.2,,26975.0,27456.7,27249.8
2023-03-27 00:00:00,26976.7,,27900.5,27170.1,26847.8
2023-03-26 00:00:00,27914.5,,27529.7,28023.3,27795.3
2023-03-25 00:00:00,27515.1,,27612.8,27638.0,27429.1
2023-03-24 00:00:00,27575.0,,28195.1,27665.1,27432.2
2023-03-23 00:00:00,28229.5,,27343.1,28374.5,28152.6
2023-03-22 00:00:00,27367.1,,28167.3,27431.5,27144.6
2023-03-21 00:00:00,28174.3,,27788.0,28246.4,27960.7
2023-03-20 00:00:00,27762.7,,27269.6,27930.6,27679.9
2023-03-19 00:00:00,27191.3,,27110.0,28050.6,27170.5
2023-03-18 00:00:00,27172.8,,27297.0,27185.8,26914.0
2023-03-17 00:00:00,27332.1,,25602.5,27659.1,27132.6
2023-03-16 00:00:00,25681.5,,24370.8,25884.1,24900.1
2023-03-15 00:00:00,24249.0,,24838.3,24432.0,24147.9
2023-03-14 00:00:00,24727.5,,24281.1,25040.3,24331.5
2023-03-13 00:00:00,24361.2,,22193.1,24453.5,23994.6
2023-03-12 00:00:00,22234.7,,20384.0,22542.5,21904.3
2023-03-11 00:00:00,20391.8,,20347.7,20507.2,20325.3
2023-03-10 00:00:00,20345.9,,19879.5,20669.5,20142.8
2023-03-09 00:00:00,19904.6,,21738.1,20362.0,19813.7
2023-03-08 00:00:00,21737.3,,22144.6,21802.3,21682.8
2023-03-07 00:00:00,22128.8,,22478.0,22274.3,22092.8
2023-03-06 00:00:00,22464.8,,22343.3,22535.1,22384.0
2023-03-05 00:00:00,22344.1,,22449.4,22494.8,22320.2
2023-03-04 00:00:00,22439.3,,22340.6,22636.7,22213.5
2023-03-03 00:00:00,22328.5,,22378.5,22390.3,22326.3
2023-03-02 00:00:00,22352.6,,23538.6,23473.4,22051.9
2023-03-01 00:00:00,23515.4,,23797.2,23780.5,23435.5
2023-02-28 00:00:00,23801.1,,23414.8,23801.1,23025.3
2023-02-27 00:00:00,23408.4,,23491.5,23543.6,23360.2
2023-02-26 00:00:00,23474.6,,23187.7,23634.3,23440.9
2023-02-25 00:00:00,23172.0,,23124.5,23249.6,23066.0
2023-02-24 00:00:00,23107.5,,23948.2,23215.3,23051.0
2023-02-23 00:00:00,23980.0,,24518.1,24123.4,23893.8
2023-02-22 00:00:00,24455.8,,24153.4,24590.4,24127.6
2023-02-21 00:00:00,24137.2,,24902.1,24474.3,23894.7
2023-02-20 00:00:00,24877.8,,24478.3,25081.2,24785.1
2023-02-19 00:00:00,24461.5,,24714.4,24534.8,23868.6
2023-02-18 00:00:00,24690.9,,24628.5,24765.3,24623.6
2023-02-17 00:00:00,24635.8,,23806.8,24772.4,24531.4
2023-02-16 00:00:00,23765.6,,24643.9,23883.3,23373.0
2023-02-15 00:00:00,22112.0,,21696.7,22198.5,22050.8
2023-02-14 00:00:00,22111.1,,21706.7,22198.5,22050.8
2023-02-13 00:00:00,21716.0,,21834.9,21808.1,21681.3
2023-02-12 00:00:00,21831.9,,21781.3,21856.7,21656.9
2023-02-11 00:00:00,21767.7,,21688.0,21879.4,21764.5
2023-02-10 00:00:00,21682.7,,21795.5,21714.6,21605.3
2023-02-09 00:00:00,21801.7,,22566.2,21933.6,21722.6
2023-02-08 00:00:00,22574.3,,23248.5,23003.6,22425.6
2023-02-07 00:00:00,23246.1,,22881.9,23425.1,23233.0
2023-02-06 00:00:00,22872.6,,22872.7,22922.0,22748.2
2023-02-05 00:00:00,23385.6,,23343.1,23423.4,23253.9
2023-02-04 00:00:00,23360.1,,23337.1,23370.0,23253.9
2023-02-03 00:00:00,23334.3,,23513.8,23461.2,23317.5
2023-02-02 00:00:00,23525.8,,23881.7,23581.9,23418.0
2023-02-01 00:00:00,23905.7,,23136.1,24207.2,23694.4
2023-01-31 00:00:00,23128.5,,22859.2,23171.7,23031.9
2023-01-30 00:00:00,22842.7,,23715.6,22900.6,22724.9
2023-01-29 00:00:00,23338.2,,22977.3,23533.5,22973.3
2023-01-28 00:00:00,23127.8,,23093.1,23456.4,22973.3
2023-01-27 00:00:00,23096.9,,22774.4,23182.3,23048.0
2023-01-26 00:00:00,22819.3,,23124.4,23072.1,22602.9
2023-01-25 00:00:00,23174.5,,22646.9,23259.5,23055.2
2023-01-24 00:00:00,22652.7,,23073.6,22714.2,22366.3
2023-01-23 00:00:00,23087.1,,22669.9,23139.2,22878.9
2023-01-22 00:00:00,22744.0,,22756.9,22802.0,22663.8
2023-01-21 00:00:00,22840.4,,22596.9,22959.7,22634.3
2023-01-20 00:00:00,22614.6,,20992.6,22724.8,22461.1
2023-01-19 00:00:00,21053.0,,20809.3,21181.0,21018.6
2023-01-18 00:00:00,20813.9,,21273.2,20858.0,20669.7
2023-01-17 00:00:00,21286.3,,21157.2,21371.2,21136.4
2023-01-16 00:00:00,21157.3,,21151.8,21289.6,20926.2
2023-01-15 00:00:00,21147.6,,20698.8,21414.7,20802.1
2023-01-14 00:00:00,20686.5,,20894.0,20996.0,20590.4
2023-01-13 00:00:00,20913.7,,18833.1,21185.6,19898.6
2023-01-12 00:00:00,18853.9,,18217.3,18882.8,18723.8
2023-01-11 00:00:00,18220.2,,17414.0,18298.8,17915.5
2023-01-10 00:00:00,17410.7,,17218.0,17499.1,17371.1
2023-01-09 00:00:00,17216.1,,17226.3,17232.6,17151.7
2023-01-08 00:00:00,17234.3,,16935.2,17244.2,17107.1
2023-01-07 00:00:00,16936.1,,16937.9,16953.7,16913.8
2023-01-06 00:00:00,16942.6,,16822.1,16979.6,16932.3
2023-01-05 00:00:00,16818.3,,16837.1,16871.2,16804.9
2023-01-04 00:00:00,16836.8,,16861.3,16875.1,16813.6
2023-01-03 00:00:00,16875.0,,16684.9,16890.9,16656.5
2023-01-02 00:00:00,16685.2,,16634.2,16704.7,16652.1
2023-01-01 00:00:00,16638.3,,16517.6,16699.7,16551.0
2022-12-31 00:00:00,16520.3,,16550.1,16557.2,16510.8
2022-12-30 00:00:00,16544.8,,16611.4,16613.6,16543.1
2022-12-29 00:00:00,16607.5,,16568.5,16644.4,16585.0
2022-12-28 00:00:00,16571.1,,16661.1,16584.8,16496.6
2022-12-27 00:00:00,16661.8,,16891.7,16737.1,16585.7
2022-12-26 00:00:00,16884.8,,16877.2,16964.0,16844.9
2022-12-25 00:00:00,16876.3,,16826.1,16914.2,16822.0
2022-12-24 00:00:00,16819.6,,16828.6,16850.8,16816.2
2022-12-23 00:00:00,16830.6,,16839.0,16845.8,16777.8
2022-12-22 00:00:00,16830.0,,16836.4,16889.0,16774.1
2022-12-21 00:00:00,16849.6,,16794.4,16858.3,16811.2
2022-12-20 00:00:00,16810.9,,16804.0,16919.4,16798.1
2022-12-19 00:00:00,16790.3,,16711.7,16849.4,16400.7
2022-12-18 00:00:00,16728.7,,16763.0,16809.5,16642.0
2022-12-17 00:00:00,16764.3,,16706.3,16797.3,16709.1
2022-12-16 00:00:00,16715.5,,17425.8,16723.2,16587.0
2022-12-15 00:00:00,17403.0,,17726.9,17427.3,17351.8
2022-12-14 00:00:00,17693.6,,17783.1,17846.1,17600.0
2022-12-13 00:00:00,17762.1,,17151.3,17834.3,17753.2
2022-12-12 00:00:00,17163.6,,16917.9,17234.4,17123.4
2022-12-11 00:00:00,16927.6,,17153.9,17093.2,16878.5
2022-12-10 00:00:00,17170.7,,17154.0,17174.4,17123.3
2022-12-09 00:00:00,17156.1,,17201.5,17164.2,17121.3
2022-12-08 00:00:00,17193.2,,16823.7,17288.6,17192.9
2022-12-07 00:00:00,16823.0,,17040.1,16881.5,16789.0
2022-12-06 00:00:00,17020.4,,16999.6,17126.7,17015.1
2022-12-05 00:00:00,17010.7,,17374.9,17097.4,16966.3
2022-12-04 00:00:00,17255.0,,17005.6,17306.3,17080.9
2022-12-03 00:00:00,17014.0,,16934.5,17132.6,17010.8
2022-12-02 00:00:00,17013.2,,16901.4,17132.6,17012.9
2022-12-01 00:00:00,16923.6,,17147.5,17039.7,16867.6
2022-11-30 00:00:00,17140.9,,16865.4,17222.6,17099.8
2022-11-29 00:00:00,16847.0,,16283.4,17061.1,16433.2
2022-11-28 00:00:00,16462.9,,16208.1,16471.2,16100.1
2022-11-27 00:00:00,16194.2,,16526.7,16481.4,16060.8
2022-11-26 00:00:00,16556.4,,16628.4,16595.4,16450.1
2022-11-25 00:00:00,16627.1,,16385.8,16686.3,16511.2
2022-11-24 00:00:00,16399.2,,16697.2,16611.8,16399.2
2022-11-23 00:00:00,16695.9,,16501.4,16785.6,16539.9
2022-11-22 00:00:00,16508.8,,15817.8,16576.3,16162.3
2022-11-21 00:00:00,15836.8,,16147.7,15937.1,15751.7
2022-11-20 00:00:00,16711.8,,16638.3,16749.3,16670.4
2022-11-18 00:00:00,16633.8,,16691.2,16846.3,16553.0
2022-11-17 00:00:00,16691.2,,16549.5,16739.7,16425.8
2022-11-16 00:00:00,16533.1,,16882.7,16993.4,16408.2
2022-11-15 00:00:00,16916.5,,16768.5,16993.4,16775.2
2022-11-14 00:00:00,16767.9,,15989.4,16880.2,16543.9
2022-11-13 00:00:00,15943.1,,16860.1,16394.7,15898.6
2022-11-12 00:00:00,16881.3,,16756.0,16946.5,16779.3
2022-11-11 00:00:00,16789.3,,17070.6,17100.8,16779.4
2022-11-10 00:00:00,17046.5,,16492.6,17679.4,16897.9
2022-11-09 00:00:00,16396.8,,18244.6,16523.8,15799.3
2022-11-08 00:00:00,18234.1,,19667.3,18583.8,18007.4
2022-11-07 00:00:00,19676.9,,20889.6,20667.5,19576.0
2022-11-06 00:00:00,20887.0,,21229.2,21055.4,20827.7
2022-11-05 00:00:00,21242.5,,21445.3,21360.4,21206.8
2022-11-04 00:00:00,21404.1,,20325.8,21464.7,21084.1
2022-11-03 00:00:00,20319.9,,20307.3,20324.3,20184.6
2022-11-02 00:00:00,20310.6,,20520.6,20337.1,20123.5
2022-11-01 00:00:00,20535.6,,20490.2,20548.5,20416.4
2022-10-31 00:00:00,20487.0,,20519.1,20581.7,20450.3
2022-10-30 00:00:00,20515.2,,20772.9,20670.0,20438.4
2022-10-29 00:00:00,20777.0,,20755.3,20836.9,20706.3
2022-10-28 00:00:00,20749.1,,20295.0,20802.4,20561.9
2022-10-27 00:00:00,20259.2,,20745.4,20326.8,20201.6
2022-10-26 00:00:00,20742.9,,20252.9,20836.0,20646.2
2022-10-25 00:00:00,20269.4,,19341.4,20299.1,20062.9
2022-10-24 00:00:00,19343.9,,19391.2,19359.3,19251.0
2022-10-23 00:00:00,19393.0,,19198.6,19588.6,19350.1
2022-10-22 00:00:00,19198.0,,19155.3,19218.6,19168.6
2022-10-21 00:00:00,19135.2,,19049.9,19178.7,19116.1
2022-10-20 00:00:00,19054.3,,19052.1,19122.9,19003.9
2022-10-19 00:00:00,19039.8,,19291.5,19163.0,18935.6
2022-10-18 00:00:00,19291.4,,19491.7,19692.9,19102.8
2022-10-17 00:00:00,19555.5,,19204.7,19617.2,19487.5
2022-10-16 00:00:00,19197.8,,19110.6,19307.2,19164.7
2022-10-15 00:00:00,19123.9,,19194.3,19162.6,19066.0
2022-10-14 00:00:00,19209.2,,19815.7,19218.7,19138.3
2022-10-13 00:00:00,19825.5,,19087.6,19933.9,19342.4
2022-10-12 00:00:00,19099.7,,19048.9,19168.4,19039.9
2022-10-11 00:00:00,19052.6,,19044.3,19127.3,19031.3
2022-10-10 00:00:00,19049.5,,19451.1,19134.6,18962.7
2022-10-09 00:00:00,19448.4,,19373.4,19520.7,19408.9
2022-10-08 00:00:00,19344.1,,19507.2,19450.0,19334.3
2022-10-07 00:00:00,19539.7,,19981.9,19612.2,19516.8
2022-10-06 00:00:00,19998.9,,20361.4,20051.4,19947.8
2022-10-05 00:00:00,20331.7,,20188.3,20436.7,20145.4
2022-10-04 00:00:00,20199.9,,19598.4,20353.8,20163.4
2022-10-03 00:00:00,19581.2,,19163.9,19709.8,19506.4
2022-10-02 00:00:00,19179.2,,19310.5,19251.0,19001.3
2022-10-01 00:00:00,19309.4,,19414.5,19342.5,19250.1
2022-09-30 00:00:00,19402.5,,19397.2,19480.3,19362.2
2022-09-29 00:00:00,19343.9,,19504.2,19688.5,19325.0
2022-09-28 00:00:00,19528.7,,18742.2,19587.8,19316.0
2022-09-27 00:00:00,18692.0,,20103.3,19232.3,18505.3
2022-09-26 00:00:00,20119.9,,18875.4,20287.3,19194.5
2022-09-25 00:00:00,18866.5,,19053.1,18943.1,18735.0
2022-09-24 00:00:00,19042.9,,19122.8,19051.2,18914.3
2022-09-23 00:00:00,19098.5,,19384.8,19310.6,19048.2
2022-09-22 00:00:00,19408.3,,18686.6,19463.5,19236.3
2022-09-21 00:00:00,18703.8,,19023.7,18772.4,18371.0
2022-09-20 00:00:00,19013.7,,19364.8,19052.0,18843.9
2022-09-19 00:00:00,19356.8,,18772.6,19626.3,19183.9
2022-09-18 00:00:00,18806.8,,19995.0,19508.5,18712.8
2022-09-17 00:00:00,19956.2,,19879.5,20113.7,19956.0
2022-09-16 00:00:00,19893.1,,19745.0,20055.8,19774.2
2022-09-15 00:00:00,19737.5,,20029.4,19799.3,19602.3
2022-09-14 00:00:00,20025.5,,20320.0,20265.5,19942.8
2022-09-13 00:00:00,20351.8,,22231.6,20503.7,20069.0
2022-09-12 00:00:00,22218.7,,21654.0,22431.3,22072.6
2022-09-11 00:00:00,21612.1,,21545.9,22296.4,21581.6
2022-09-10 00:00:00,21518.5,,21311.9,21679.6,21472.3
2022-09-09 00:00:00,21317.8,,19925.2,21380.7,21170.4
2022-09-08 00:00:00,19838.5,,19218.9,19851.9,19294.1
2022-09-07 00:00:00,19228.4,,18739.4,19376.6,19169.6
2022-09-06 00:00:00,18722.1,,19781.8,18866.7,18548.4
2022-09-05 00:00:00,19761.9,,19882.5,20169.3,19687.4
2022-09-04 00:00:00,19896.2,,19773.4,20042.9,19818.6
2022-09-03 00:00:00,19761.7,,19897.1,19855.4,19756.7
2022-09-02 00:00:00,19902.8,,20166.2,20043.8,19875.9
2022-09-01 00:00:00,20183.9,,20015.8,20232.5,19960.6
2022-08-31 00:00:00,20007.8,,20408.0,20202.7,19931.0
2022-08-30 00:00:00,20389.3,,20267.9,20435.5,19793.4
2022-08-29 00:00:00,20257.7,,19858.0,20295.6,20120.9
2022-08-28 00:00:00,19844.7,,19996.6,19931.4,19551.2
2022-08-27 00:00:00,19999.1,,20206.8,20134.1,19927.8
2022-08-26 00:00:00,20238.9,,21554.4,20343.6,20144.7
2022-08-25 00:00:00,21521.6,,21328.8,21632.5,21324.7
2022-08-24 00:00:00,21468.2,,21259.4,21632.5,21324.7
2022-08-23 00:00:00,21239.8,,21229.7,21551.1,21171.1
2022-08-22 00:00:00,21285.7,,21419.0,21458.2,21271.2
2022-08-21 00:00:00,21380.6,,21250.8,21489.9,21077.4
2022-08-20 00:00:00,21186.6,,21146.8,21322.4,21126.1
2022-08-19 00:00:00,21135.4,,22814.0,21170.7,20813.5
2022-08-18 00:00:00,22783.2,,23457.8,23202.3,22718.2
2022-08-17 00:00:00,23447.6,,23988.2,23512.3,23297.7
2022-08-16 00:00:00,24018.2,,24045.7,24077.0,23834.6
2022-08-15 00:00:00,24101.5,,24920.6,24240.8,23858.9
2022-08-14 00:00:00,24832.1,,24602.8,25205.7,24193.8
2022-08-13 00:00:00,24589.3,,24666.5,24623.4,24352.9
2022-08-12 00:00:00,24744.9,,24008.3,24787.5,24337.5
2022-08-11 00:00:00,23997.1,,24268.1,24090.0,23765.2
2022-08-10 00:00:00,24353.8,,22913.8,24481.3,23923.3
2022-08-09 00:00:00,22876.6,,23833.5,23150.5,22714.7
2022-08-08 00:00:00,23813.3,,23305.4,23866.2,23636.4
2022-08-07 00:00:00,23307.0,,22990.5,23339.8,23160.6
2022-08-06 00:00:00,22999.6,,23266.8,23048.0,22852.3
2022-08-05 00:00:00,23202.8,,23050.6,23344.4,23167.0
2022-08-04 00:00:00,23158.2,,23073.1,23188.4,22593.5
2022-08-03 00:00:00,23069.8,,22842.6,23214.5,22794.4
2022-08-02 00:00:00,22852.4,,22853.6,23060.0,22698.6
2022-08-01 00:00:00,22876.7,,23375.4,23412.7,22790.9
2022-07-31 00:00:00,23361.0,,23741.9,23459.1,23265.9
2022-07-30 00:00:00,23706.7,,23801.6,23864.6,23548.9
2022-07-29 00:00:00,23813.7,,23918.9,23956.5,23698.0
2022-07-28 00:00:00,23924.0,,23120.7,23938.7,23711.8
2022-07-27 00:00:00,23139.2,,21074.1,23418.2,22714.1
2022-07-26 00:00:00,21068.7,,21144.8,21279.8,21047.5
2022-07-25 00:00:00,21143.6,,21863.6,21322.3,20916.6
2022-07-24 00:00:00,21802.8,,22332.0,22653.3,21802.7
2022-07-23 00:00:00,22333.2,,22838.2,22664.6,22311.0
2022-07-22 00:00:00,22883.4,,22912.3,22896.0,22591.3
2022-07-21 00:00:00,22910.9,,22774.2,23344.4,22873.6
2022-07-20 00:00:00,22841.5,,23434.3,23403.8,22680.9
2022-07-19 00:00:00,23430.7,,21891.7,23502.0,22965.9
2022-07-18 00:00:00,21835.6,,21296.7,22910.2,21835.6
2022-07-17 00:00:00,21265.2,,21324.6,21360.8,20770.6
2022-07-16 00:00:00,21344.5,,20744.5,21445.1,21091.8
2022-07-15 00:00:00,20757.6,,20614.0,20857.4,20617.4
2022-07-14 00:00:00,20547.4,,20224.6,20811.3,20393.4
2022-07-13 00:00:00,20221.4,,19468.9,20405.5,20187.9
2022-07-12 00:00:00,19475.1,,19941.1,19544.6,19267.3
2022-07-11 00:00:00,19924.2,,20547.9,19993.7,19794.8
2022-07-10 00:00:00,20615.7,,21297.3,20855.0,20467.6
2022-07-09 00:00:00,21298.5,,21608.9,21599.2,21190.7
2022-07-08 00:00:00,21603.8,,22121.5,21681.3,21440.2
2022-07-07 00:00:00,22102.0,,20473.8,22482.1,21580.9
2022-07-06 00:00:00,20460.6,,19942.0,20584.2,20390.7
2022-07-05 00:00:00,19948.0,,20301.9,20360.7,19785.3
2022-07-03 00:00:00,19078.0,,19235.2,19342.5,18794.4
2022-07-02 00:00:00,19273.8,,19119.1,19297.3,19172.6
2022-07-01 00:00:00,19103.7,,19733.7,19369.2,19067.7
2022-06-30 00:00:00,19854.4,,20072.4,20785.6,19668.6
2022-06-29 00:00:00,20064.8,,20291.0,20155.1,19955.1
2022-06-28 00:00:00,20240.5,,20731.9,20384.2,20180.5
2022-06-27 00:00:00,20718.4,,21173.9,20862.8,20538.0
2022-06-26 00:00:00,21132.9,,21425.2,21178.6,20937.3
2022-06-25 00:00:00,21419.2,,21296.1,21531.1,21293.8
2022-06-24 00:00:00,21320.3,,21068.9,21373.2,21132.7
2022-06-23 00:00:00,21069.2,,20210.3,21316.0,20982.2
2022-06-22 00:00:00,20259.8,,20312.8,20578.7,19907.5
2022-06-21 00:00:00,20277.3,,20611.9,20720.2,20276.2
2022-06-20 00:00:00,20637.4,,19990.2,20764.8,20371.7
2022-06-19 00:00:00,20078.6,,18276.9,20607.1,19658.8
2022-06-18 00:00:00,18462.4,,20429.8,19169.5,18230.1
2022-06-17 00:00:00,20420.4,,20375.0,20744.7,20311.0
2022-06-16 00:00:00,20395.9,,22205.1,21017.6,20244.1
2022-06-15 00:00:00,22213.0,,21448.0,22942.1,22187.8
2022-06-14 00:00:00,21648.5,,22099.2,22254.6,21545.8
2022-06-13 00:00:00,22022.8,,25533.1,22771.4,20860.9
2022-06-12 00:00:00,25522.6,,27573.1,26857.6,24978.3
2022-06-11 00:00:00,27622.2,,29268.7,28534.8,27313.1
2022-06-10 00:00:00,29268.5,,30116.2,29304.3,29046.4
2022-06-09 00:00:00,30159.6,,30290.0,30325.6,29663.2
2022-06-08 00:00:00,30271.8,,30009.4,30317.3,30070.9
2022-06-07 00:00:00,30095.8,,29572.5,31312.1,29879.0
2022-06-06 00:00:00,29567.6,,31248.0,31370.3,29235.0
2022-06-05 00:00:00,31193.9,,29755.6,31222.9,29888.6
2022-06-04 00:00:00,29746.8,,29564.4,29890.6,29684.0
2022-06-03 00:00:00,29565.0,,30543.2,29758.0,29493.2
2022-06-02 00:00:00,30486.2,,29814.9,30674.8,30367.7
2022-06-01 00:00:00,29716.8,,31801.2,29890.9,29620.7
2022-05-31 00:00:00,31631.0,,31689.0,31969.9,31627.9
2022-05-30 00:00:00,30598.9,,29149.5,30833.7,29307.2
2022-05-29 00:00:00,30301.8,,28901.1,30375.3,29307.2
2022-05-28 00:00:00,28939.3,,28694.9,29041.2,28838.7
2022-05-27 00:00:00,28789.8,,28983.3,28826.4,28537.2
2022-05-26 00:00:00,29045.8,,29808.2,29377.1,28848.8
2022-05-25 00:00:00,29787.1,,30179.2,29868.9,29518.0
2022-05-24 00:00:00,30162.7,,29301.9,30191.9,29551.0
2022-05-23 00:00:00,29281.0,,30157.8,29310.6,29069.3
2022-05-22 00:00:00,30149.6,,29352.7,30423.7,30059.8
2022-05-21 00:00:00,29360.2,,29250.2,29535.3,29360.2
2022-05-20 00:00:00,29187.4,,30168.6,29328.1,28953.9
2022-05-19 00:00:00,30209.3,,29180.6,30735.1,30126.2
2022-05-18 00:00:00,29202.1,,29834.8,29281.8,28682.1
2022-05-17 00:00:00,29840.9,,30361.1,30687.9,29802.4
2022-05-16 00:00:00,30426.4,,30312.8,30488.1,29804.3
2022-05-15 00:00:00,30298.0,,29722.1,31312.4,30211.2
2022-05-14 00:00:00,29700.5,,29568.9,30226.3,29554.4
2022-05-13 00:00:00,29540.2,,30567.5,29788.8,29223.9
2022-05-12 00:00:00,30636.3,,28383.7,30713.2,28755.0
2022-05-11 00:00:00,28757.2,,31204.8,30136.7,28503.5
2022-05-10 00:00:00,31290.5,,30655.3,31661.0,30652.7
2022-05-09 00:00:00,30665.4,,33557.0,31380.7,29831.0
2022-05-08 00:00:00,33582.0,,34478.0,34227.0,33296.0
2022-05-07 00:00:00,34461.0,,35813.0,35497.0,34228.0
2022-05-06 00:00:00,35866.0,,36431.0,36051.0,35757.0
2022-05-05 00:00:00,36405.0,,39736.0,36646.0,36155.0
2022-05-04 00:00:00,39727.0,,38017.0,39791.0,39555.0
2022-05-03 00:00:00,38004.0,,38500.0,38098.0,37660.0
2022-05-02 00:00:00,38523.0,,38705.0,38603.0,38312.0
2022-05-01 00:00:00,38699.0,,38045.0,38807.0,38387.0
2022-04-30 00:00:00,38005.0,,38652.0,38077.0,37397.0
2022-04-29 00:00:00,38649.0,,39512.0,38775.0,38549.0
2022-04-28 00:00:00,39487.0,,39345.0,39919.0,39299.0
2022-04-27 00:00:00,39352.0,,38333.0,39698.0,39164.0
2022-04-26 00:00:00,38379.0,,40549.0,38476.0,37869.0
2022-04-25 00:00:00,40536.0,,39254.0,40724.0,40398.0
2022-04-24 00:00:00,39255.0,,39787.0,39505.0,38695.0
2022-04-23 00:00:00,39801.0,,39464.0,39829.0,39421.0
2022-04-22 00:00:00,39441.0,,40502.0,39852.0,39433.0
2022-04-21 00:00:00,40549.0,,41711.0,40655.0,40258.0
2022-04-20 00:00:00,41669.0,,41409.0,41780.0,41339.0
2022-04-19 00:00:00,41359.0,,40701.0,41550.0,41235.0
2022-04-18 00:00:00,40710.0,,39820.0,41271.0,40613.0
2022-04-17 00:00:00,40430.0,,40424.0,40531.0,40129.0
2022-04-16 00:00:00,40299.0,,40425.0,40432.0,40129.0
2022-04-15 00:00:00,40432.0,,40208.0,40691.0,40414.0
2022-04-14 00:00:00,40155.0,,41332.0,40173.0,39781.0
2022-04-13 00:00:00,41314.0,,40071.0,41494.0,41062.0
2022-04-12 00:00:00,40095.0,,39717.0,40267.0,39581.0
2022-04-11 00:00:00,39695.0,,42108.0,39845.0,39293.0
2022-04-10 00:00:00,42079.0,,42783.0,42418.0,41791.0
2022-04-09 00:00:00,42786.0,,42391.0,42893.0,42605.0
2022-04-08 00:00:00,42419.0,,43612.0,42468.0,42129.0
2022-04-07 00:00:00,43572.0,,43326.0,43697.0,43304.0
2022-04-06 00:00:00,43297.0,,45180.0,43559.0,42747.0
2022-04-05 00:00:00,45228.0,,46654.0,45512.0,44417.0
2022-04-04 00:00:00,46622.0,,46025.0,46788.0,46430.0
2022-04-03 00:00:00,46110.0,,45962.0,46442.0,45772.0
2022-04-02 00:00:00,46201.0,,46366.0,47212.0,45641.0
2022-04-01 00:00:00,46541.0,,44597.0,47212.0,46096.0
2022-03-31 00:00:00,44525.0,,47100.0,45652.0,44261.0
2022-03-30 00:00:00,47109.0,,47470.0,47438.0,46980.0
2022-03-29 00:00:00,47475.0,,47347.0,47475.0,46601.0
2022-03-28 00:00:00,47350.0,,47060.0,47631.0,47087.0
2022-03-27 00:00:00,47016.0,,44739.0,47561.0,46672.0
2022-03-26 00:00:00,44652.0,,44425.0,44950.0,44511.0
2022-03-25 00:00:00,44380.0,,43984.0,44471.0,44090.0
2022-03-24 00:00:00,43969.0,,42738.0,44400.0,43883.0
2022-03-23 00:00:00,42797.0,,42118.0,43284.0,42683.0
2022-03-22 00:00:00,42145.0,,42257.0,42552.0,41930.0
2022-03-21 00:00:00,42263.0,,40855.0,42490.0,40893.0
2022-03-20 00:00:00,40887.0,,41961.0,41471.0,40530.0
2022-03-19 00:00:00,41988.0,,41804.4,42301.0,41804.0
2022-03-18 00:00:00,41575.3,,40528.3,41998.4,41529.6
2022-03-17 00:00:00,40498.2,,41006.2,40935.6,40272.9
2022-03-16 00:00:00,41003.8,,39160.8,41379.8,40825.1
2022-03-15 00:00:00,39177.4,,38773.8,41701.6,38996.6
2022-03-14 00:00:00,38729.5,,38172.4,39786.1,38658.0
2022-03-13 00:00:00,38109.1,,39189.3,38294.7,37613.6
2022-03-12 00:00:00,39181.1,,39093.5,39272.3,38733.1
2022-03-11 00:00:00,39188.2,,38515.4,39289.9,38666.5
2022-03-10 00:00:00,38491.0,,39543.1,39431.9,38236.4
2022-03-09 00:00:00,39648.0,,41637.0,42029.1,39466.2
2022-03-08 00:00:00,41623.2,,38558.0,41793.9,38663.3
2022-03-07 00:00:00,38487.5,,37931.7,38935.0,37886.6
2022-03-06 00:00:00,37951.3,,39468.9,38543.2,37597.7
2022-03-03 00:00:00,42449.2,,43912.8,44077.2,41840.8
2022-03-02 00:00:00,43300.1,,44252.7,44041.7,43258.7
2022-03-01 00:00:00,44336.6,,43350.0,44730.7,43857.6
2022-02-28 00:00:00,43331.5,,37818.6,43638.6,42890.9
2022-02-27 00:00:00,37827.8,,38610.6,38336.3,37458.9
2022-02-26 00:00:00,38608.2,,39420.0,39255.0,38230.9
2022-02-25 00:00:00,39443.6,,38927.2,40094.5,39166.3
